Connected to COM3

ClearSy Safety Plateform - Startup
Version 0.7 
Replicas initialisation
PIC 0 - Card 0
(55:55)
nb_global_inputs 11, nb_local_inputs 3, nb_external_inputs 8 
nb_external_inputs 8, nb_external_outputs 8 
Cycle 0 time: 18
RW cycle time: 1010
Cycle 1 time: 870
Cycle 2 time: 239
Cycle 0 time: 18
RW cycle time: 1127
Cycle 1 time: 644
Cycle 2 time: 237
Cycle 0 time: 20
RW cycle time: 901
Cycle 1 time: 975
Cycle 2 time: 273
Cycle 0 time: 16
RW cycle time: 1264
Cycle 1 time: 723
Cycle 2 time: 249
Cycle 0 time: 20
RW cycle time: 992
Cycle 1 time: 1001
Cycle 2 time: 248
Cycle 0 time: 17
RW cycle time: 1266
Cycle 1 time: 849
Cycle 2 time: 239
Cycle 0 time: 16
RW cycle time: 1104
Cycle 1 time: 1081
Cycle 2 time: 310
Cycle 0 time: 18
RW cycle time: 1409
clock 916217 ms | mcu 0 | user time 790 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 27140 | nb_rw_cycle_counter 9046 | nb_inter_pic_trame_counter 27139
Cycle 1 time: 796
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1054
Cycle 1 time: 832
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1091
Cycle 1 time: 909
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 1166
Cycle 1 time: 981
Cycle 2 time: 241
Cycle 0 time: 15
RW cycle time: 1237
Cycle 1 time: 838
Cycle 2 time: 244
Cycle 0 time: 17
RW cycle time: 1099
Cycle 1 time: 745
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1003
Cycle 1 time: 794
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1052
Cycle 1 time: 805
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1064
Cycle 1 time: 791
Cycle 2 time: 238
Cycle 0 time: 17
RW cycle time: 1046
Cycle 1 time: 868
Cycle 2 time: 239
Cycle 0 time: 17
RW cycle time: 1124
Cycle 1 time: 640
Cycle 2 time: 244
Cycle 0 time: 16
RW cycle time: 900
Cycle 1 time: 660
Cycle 2 time: 252
Cycle 0 time: 21
RW cycle time: 933
Cycle 1 time: 987
Cycle 2 time: 236
Cycle 0 time: 18
RW cycle time: 1241
Cycle 1 time: 645
Cycle 2 time: 245
Cycle 0 time: 17
RW cycle time: 907
Cycle 1 time: 736
Cycle 2 time: 238
Cycle 0 time: 16
RW cycle time: 990
Cycle 1 time: 928
Cycle 2 time: 243
Cycle 0 time: 18
RW cycle time: 1189
Cycle 1 time: 838
Cycle 2 time: 244
Cycle 0 time: 16
RW cycle time: 1098
Cycle 1 time: 855
Cycle 2 time: 247
Cycle 0 time: 22
RW cycle time: 1124
Cycle 1 time: 936
Cycle 2 time: 239
Cycle 0 time: 15
RW cycle time: 1190
clock 918280 ms | mcu 0 | user time 912 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 27197 | nb_rw_cycle_counter 9065 | nb_inter_pic_trame_counter 27196
Cycle 1 time: 918
Cycle 2 time: 236
Cycle 0 time: 15
RW cycle time: 1169
Cycle 1 time: 998
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1254
Cycle 1 time: 805
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1063
Cycle 1 time: 810
Cycle 2 time: 244
Cycle 0 time: 16
RW cycle time: 1070
Cycle 1 time: 819
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1078
Cycle 1 time: 683
Cycle 2 time: 243
Cycle 0 time: 17
RW cycle time: 943
Cycle 1 time: 828
Cycle 2 time: 240
Cycle 0 time: 17
RW cycle time: 1085
Cycle 1 time: 662
Cycle 2 time: 241
Cycle 0 time: 17
RW cycle time: 920
Cycle 1 time: 763
Cycle 2 time: 239
Cycle 0 time: 17
RW cycle time: 1019
Cycle 1 time: 934
Cycle 2 time: 236
Cycle 0 time: 17
RW cycle time: 1187
Cycle 1 time: 752
Cycle 2 time: 242
Cycle 0 time: 17
RW cycle time: 1011
Cycle 1 time: 855
Cycle 2 time: 247
Cycle 0 time: 18
RW cycle time: 1120
Cycle 1 time: 980
Cycle 2 time: 241
Cycle 0 time: 20
RW cycle time: 1241
Cycle 1 time: 806
Cycle 2 time: 243
Cycle 0 time: 17
RW cycle time: 1066
Cycle 1 time: 877
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1136
Cycle 1 time: 647
Cycle 2 time: 234
Cycle 0 time: 16
RW cycle time: 897
Cycle 1 time: 914
Cycle 2 time: 239
Cycle 0 time: 16
RW cycle time: 1169
Cycle 1 time: 737
Cycle 2 time: 236
Cycle 0 time: 18
RW cycle time: 991
Cycle 1 time: 937
Cycle 2 time: 241
Cycle 0 time: 15
RW cycle time: 1193
clock 920335 ms | mcu 0 | user time 843 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 27254 | nb_rw_cycle_counter 9084 | nb_inter_pic_trame_counter 27253
Cycle 1 time: 849
Cycle 2 time: 241
Cycle 0 time: 17
RW cycle time: 1107
Cycle 1 time: 935
Cycle 2 time: 243
Cycle 0 time: 19
RW cycle time: 1197
Cycle 1 time: 803
Cycle 2 time: 245
Cycle 0 time: 15
RW cycle time: 1063
Cycle 1 time: 957
Cycle 2 time: 238
Cycle 0 time: 16
RW cycle time: 1211
Cycle 1 time: 802
Cycle 2 time: 245
Cycle 0 time: 19
RW cycle time: 1066
Cycle 1 time: 778
Cycle 2 time: 241
Cycle 0 time: 17
RW cycle time: 1036
Cycle 1 time: 466
Cycle 2 time: 244
Cycle 0 time: 19
RW cycle time: 729
Cycle 1 time: 741
Cycle 2 time: 249
Cycle 0 time: 16
RW cycle time: 1006
Cycle 1 time: 839
Cycle 2 time: 243
Cycle 0 time: 17
RW cycle time: 1099
Cycle 1 time: 1030
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1286
Cycle 1 time: 781
Cycle 2 time: 249
Cycle 0 time: 23
RW cycle time: 1053
Cycle 1 time: 736
Cycle 2 time: 248
Cycle 0 time: 17
RW cycle time: 1001
Cycle 1 time: 698
Cycle 2 time: 244
Cycle 0 time: 20
RW cycle time: 962
Cycle 1 time: 678
Cycle 2 time: 238
Cycle 0 time: 17
RW cycle time: 933
Cycle 1 time: 680
Cycle 2 time: 243
Cycle 0 time: 19
RW cycle time: 942
Cycle 1 time: 844
Cycle 2 time: 237
Cycle 0 time: 19
RW cycle time: 1100
Cycle 1 time: 539
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 797
Cycle 1 time: 860
Cycle 2 time: 238
Cycle 0 time: 17
RW cycle time: 1115
Cycle 1 time: 797
Cycle 2 time: 234
Cycle 0 time: 16
RW cycle time: 1047
Cycle 1 time: 752
Cycle 2 time: 256
Cycle 0 time: 16
RW cycle time: 1024
clock 922420 ms | mcu 0 | user time 926 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 27314 | nb_rw_cycle_counter 9104 | nb_inter_pic_trame_counter 27313
Cycle 1 time: 932
Cycle 2 time: 237
Cycle 0 time: 16
RW cycle time: 1185
Cycle 1 time: 645
Cycle 2 time: 241
Cycle 0 time: 18
RW cycle time: 904
Cycle 1 time: 699
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 957
Cycle 1 time: 822
Cycle 2 time: 235
Cycle 0 time: 16
RW cycle time: 1073
Cycle 1 time: 756
Cycle 2 time: 242
Cycle 0 time: 17
RW cycle time: 1015
Cycle 1 time: 770
Cycle 2 time: 238
Cycle 0 time: 16
RW cycle time: 1024
Cycle 1 time: 743
Cycle 2 time: 244
Cycle 0 time: 17
RW cycle time: 1004
Cycle 1 time: 924
Cycle 2 time: 244
Cycle 0 time: 16
RW cycle time: 1184
Cycle 1 time: 810
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 1067
Cycle 1 time: 734
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 990
Cycle 1 time: 1027
Cycle 2 time: 244
Cycle 0 time: 18
RW cycle time: 1289
Cycle 1 time: 1034
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1293
Cycle 1 time: 787
Cycle 2 time: 240
Cycle 0 time: 17
RW cycle time: 1044
Cycle 1 time: 803
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1061
Cycle 1 time: 784
Cycle 2 time: 238
Cycle 0 time: 18
RW cycle time: 1040
Cycle 1 time: 798
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1056
Cycle 1 time: 838
Cycle 2 time: 244
Cycle 0 time: 16
RW cycle time: 1098
Cycle 1 time: 977
Cycle 2 time: 234
Cycle 0 time: 16
RW cycle time: 1227
Cycle 1 time: 868
Cycle 2 time: 236
Cycle 0 time: 20
RW cycle time: 1124
clock 924483 ms | mcu 0 | user time 920 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 27371 | nb_rw_cycle_counter 9123 | nb_inter_pic_trame_counter 27370
Cycle 1 time: 926
Cycle 2 time: 234
Cycle 0 time: 16
RW cycle time: 1176
Cycle 1 time: 895
Cycle 2 time: 238
Cycle 0 time: 16
RW cycle time: 1149
Cycle 1 time: 996
Cycle 2 time: 235
Cycle 0 time: 17
RW cycle time: 1248
Cycle 1 time: 998
Cycle 2 time: 324
Cycle 0 time: 16
RW cycle time: 1338
Cycle 1 time: 826
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1082
Cycle 1 time: 867
Cycle 2 time: 238
Cycle 0 time: 18
RW cycle time: 1123
Cycle 1 time: 916
Cycle 2 time: 241
Cycle 0 time: 17
RW cycle time: 1174
Cycle 1 time: 751
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1010
Cycle 1 time: 733
Cycle 2 time: 235
Cycle 0 time: 18
RW cycle time: 986
Cycle 1 time: 638
Cycle 2 time: 243
Cycle 0 time: 17
RW cycle time: 898
Cycle 1 time: 608
Cycle 2 time: 235
Cycle 0 time: 17
RW cycle time: 860
Cycle 1 time: 636
Cycle 2 time: 237
Cycle 0 time: 16
RW cycle time: 889
Cycle 1 time: 809
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1068
Cycle 1 time: 970
Cycle 2 time: 241
Cycle 0 time: 15
RW cycle time: 1226
Cycle 1 time: 809
Cycle 2 time: 238
Cycle 0 time: 17
RW cycle time: 1064
Cycle 1 time: 689
Cycle 2 time: 239
Cycle 0 time: 16
RW cycle time: 944
Cycle 1 time: 927
Cycle 2 time: 237
Cycle 0 time: 16
RW cycle time: 1180
Cycle 1 time: 794
Cycle 2 time: 252
Cycle 0 time: 16
RW cycle time: 1062
Cycle 1 time: 705
Cycle 2 time: 248
Cycle 0 time: 17
RW cycle time: 970
clock 926510 ms | mcu 0 | user time 742 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 27428 | nb_rw_cycle_counter 9142 | nb_inter_pic_trame_counter 27427
Cycle 1 time: 749
Cycle 2 time: 258
Cycle 0 time: 16
RW cycle time: 1023
Cycle 1 time: 810
Cycle 2 time: 236
Cycle 0 time: 17
RW cycle time: 1063
Cycle 1 time: 896
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1154
Cycle 1 time: 832
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 1089
Cycle 1 time: 913
Cycle 2 time: 246
Cycle 0 time: 18
RW cycle time: 1177
Cycle 1 time: 896
Cycle 2 time: 244
Cycle 0 time: 17
RW cycle time: 1157
Cycle 1 time: 699
Cycle 2 time: 239
Cycle 0 time: 15
RW cycle time: 953
Cycle 1 time: 856
Cycle 2 time: 245
Cycle 0 time: 19
RW cycle time: 1120
Cycle 1 time: 727
Cycle 2 time: 243
Cycle 0 time: 17
RW cycle time: 987
Cycle 1 time: 825
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1081
Cycle 1 time: 813
Cycle 2 time: 244
Cycle 0 time: 16
RW cycle time: 1073
Cycle 1 time: 777
Cycle 2 time: 238
Cycle 0 time: 16
RW cycle time: 1031
Cycle 1 time: 666
Cycle 2 time: 244
Cycle 0 time: 15
RW cycle time: 925
Cycle 1 time: 985
Cycle 2 time: 238
Cycle 0 time: 19
RW cycle time: 1242
Cycle 1 time: 828
Cycle 2 time: 308
Cycle 0 time: 16
RW cycle time: 1152
Cycle 1 time: 901
Cycle 2 time: 255
Cycle 0 time: 18
RW cycle time: 1174
Cycle 1 time: 844
Cycle 2 time: 244
Cycle 0 time: 16
RW cycle time: 1104
Cycle 1 time: 719
Cycle 2 time: 246
Cycle 0 time: 18
RW cycle time: 983
Cycle 1 time: 926
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1182
clock 928582 ms | mcu 0 | user time 792 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 27485 | nb_rw_cycle_counter 9161 | nb_inter_pic_trame_counter 27484
Cycle 1 time: 798
Cycle 2 time: 237
Cycle 0 time: 16
RW cycle time: 1051
Cycle 1 time: 950
Cycle 2 time: 239
Cycle 0 time: 16
RW cycle time: 1205
Cycle 1 time: 819
Cycle 2 time: 245
Cycle 0 time: 18
RW cycle time: 1082
Cycle 1 time: 641
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 900
Cycle 1 time: 935
Cycle 2 time: 242
Cycle 0 time: 15
RW cycle time: 1192
Cycle 1 time: 840
Cycle 2 time: 242
Cycle 0 time: 17
RW cycle time: 1099
Cycle 1 time: 707
Cycle 2 time: 239
Cycle 0 time: 16
RW cycle time: 962
Cycle 1 time: 758
Cycle 2 time: 253
Cycle 0 time: 18
RW cycle time: 1029
Cycle 1 time: 752
Cycle 2 time: 243
Cycle 0 time: 18
RW cycle time: 1013
Cycle 1 time: 758
Cycle 2 time: 241
Cycle 0 time: 17
RW cycle time: 1016
Cycle 1 time: 774
Cycle 2 time: 245
Cycle 0 time: 16
RW cycle time: 1035
Cycle 1 time: 577
Cycle 2 time: 246
Cycle 0 time: 20
RW cycle time: 843
Cycle 1 time: 647
Cycle 2 time: 240
Cycle 0 time: 19
RW cycle time: 906
Cycle 1 time: 758
Cycle 2 time: 244
Cycle 0 time: 20
RW cycle time: 1022
Cycle 1 time: 637
Cycle 2 time: 239
Cycle 0 time: 19
RW cycle time: 895
Cycle 1 time: 600
Cycle 2 time: 241
Cycle 0 time: 17
RW cycle time: 858
Cycle 1 time: 1031
Cycle 2 time: 237
Cycle 0 time: 19
RW cycle time: 1287
Cycle 1 time: 543
Cycle 2 time: 240
Cycle 0 time: 17
RW cycle time: 800
Cycle 1 time: 642
Cycle 2 time: 246
Cycle 0 time: 16
RW cycle time: 904
Cycle 1 time: 820
Cycle 2 time: 246
Cycle 0 time: 17
RW cycle time: 1083
clock 930599 ms | mcu 0 | user time 776 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 27545 | nb_rw_cycle_counter 9181 | nb_inter_pic_trame_counter 27544
Cycle 1 time: 782
Cycle 2 time: 238
Cycle 0 time: 18
RW cycle time: 1038
Cycle 1 time: 773
Cycle 2 time: 241
Cycle 0 time: 20
RW cycle time: 1034
Cycle 1 time: 937
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 1194
Cycle 1 time: 953
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1209
Cycle 1 time: 967
Cycle 2 time: 250
Cycle 0 time: 16
RW cycle time: 1233
Cycle 1 time: 568
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 826
Cycle 1 time: 734
Cycle 2 time: 240
Cycle 0 time: 15
RW cycle time: 989
Cycle 1 time: 914
Cycle 2 time: 242
Cycle 0 time: 17
RW cycle time: 1173
Cycle 1 time: 910
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1166
Cycle 1 time: 923
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 1180
Cycle 1 time: 689
Cycle 2 time: 246
Cycle 0 time: 17
RW cycle time: 952
Cycle 1 time: 773
Cycle 2 time: 238
Cycle 0 time: 16
RW cycle time: 1027
Cycle 1 time: 797
Cycle 2 time: 244
Cycle 0 time: 16
RW cycle time: 1057
Cycle 1 time: 816
Cycle 2 time: 244
Cycle 0 time: 15
RW cycle time: 1075
Cycle 1 time: 835
Cycle 2 time: 240
Cycle 0 time: 17
RW cycle time: 1092
Cycle 1 time: 823
Cycle 2 time: 247
Cycle 0 time: 18
RW cycle time: 1088
Cycle 1 time: 893
Cycle 2 time: 243
Cycle 0 time: 17
RW cycle time: 1153
Cycle 1 time: 911
Cycle 2 time: 247
Cycle 0 time: 17
RW cycle time: 1175
Cycle 1 time: 835
Cycle 2 time: 249
Cycle 0 time: 16
RW cycle time: 1100
clock 932685 ms | mcu 0 | user time 877 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 27602 | nb_rw_cycle_counter 9200 | nb_inter_pic_trame_counter 27601
Cycle 1 time: 883
Cycle 2 time: 242
Cycle 0 time: 19
RW cycle time: 1144
Cycle 1 time: 755
Cycle 2 time: 243
Cycle 0 time: 17
RW cycle time: 1015
Cycle 1 time: 899
Cycle 2 time: 245
Cycle 0 time: 18
RW cycle time: 1162
Cycle 1 time: 724
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 980
Cycle 1 time: 483
Cycle 2 time: 243
Cycle 0 time: 20
RW cycle time: 746
Cycle 1 time: 801
Cycle 2 time: 239
Cycle 0 time: 16
RW cycle time: 1056
Cycle 1 time: 735
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 992
Cycle 1 time: 960
Cycle 2 time: 247
Cycle 0 time: 17
RW cycle time: 1224
Cycle 1 time: 682
Cycle 2 time: 247
Cycle 0 time: 19
RW cycle time: 948
Cycle 1 time: 634
Cycle 2 time: 244
Cycle 0 time: 16
RW cycle time: 894
Cycle 1 time: 887
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 1144
Cycle 1 time: 825
Cycle 2 time: 235
Cycle 0 time: 16
RW cycle time: 1076
Cycle 1 time: 994
Cycle 2 time: 245
Cycle 0 time: 16
RW cycle time: 1255
Cycle 1 time: 650
Cycle 2 time: 237
Cycle 0 time: 16
RW cycle time: 903
Cycle 1 time: 798
Cycle 2 time: 248
Cycle 0 time: 17
RW cycle time: 1063
Cycle 1 time: 642
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 899
Cycle 1 time: 808
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1066
Cycle 1 time: 760
Cycle 2 time: 248
Cycle 0 time: 15
RW cycle time: 1023
Cycle 1 time: 756
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1014
Cycle 1 time: 512
Cycle 2 time: 244
Cycle 0 time: 17
RW cycle time: 773
clock 934717 ms | mcu 0 | user time 816 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 27662 | nb_rw_cycle_counter 9220 | nb_inter_pic_trame_counter 27661
Cycle 1 time: 822
Cycle 2 time: 245
Cycle 0 time: 21
RW cycle time: 1088
Cycle 1 time: 658
Cycle 2 time: 248
Cycle 0 time: 20
RW cycle time: 926
Cycle 1 time: 746
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1005
Cycle 1 time: 740
Cycle 2 time: 247
Cycle 0 time: 20
RW cycle time: 1007
Cycle 1 time: 572
Cycle 2 time: 243
Cycle 0 time: 18
RW cycle time: 833
Cycle 1 time: 766
Cycle 2 time: 239
Cycle 0 time: 16
RW cycle time: 1021
Cycle 1 time: 866
Cycle 2 time: 236
Cycle 0 time: 15
RW cycle time: 1117
Cycle 1 time: 873
Cycle 2 time: 230
Cycle 0 time: 16
RW cycle time: 1119
Cycle 1 time: 961
Cycle 2 time: 243
Cycle 0 time: 19
RW cycle time: 1223
Cycle 1 time: 627
Cycle 2 time: 239
Cycle 0 time: 16
RW cycle time: 882
Cycle 1 time: 715
Cycle 2 time: 242
Cycle 0 time: 17
RW cycle time: 974
Cycle 1 time: 784
Cycle 2 time: 246
Cycle 0 time: 19
RW cycle time: 1049
Cycle 1 time: 828
Cycle 2 time: 244
Cycle 0 time: 16
RW cycle time: 1088
Cycle 1 time: 968
Cycle 2 time: 245
Cycle 0 time: 15
RW cycle time: 1228
Cycle 1 time: 864
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1123
Cycle 1 time: 610
Cycle 2 time: 239
Cycle 0 time: 16
RW cycle time: 865
Cycle 1 time: 649
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 908
Cycle 1 time: 884
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 1141
Cycle 1 time: 758
Cycle 2 time: 239
Cycle 0 time: 16
RW cycle time: 1013
Cycle 1 time: 856
Cycle 2 time: 241
Cycle 0 time: 20
RW cycle time: 1117
clock 936772 ms | mcu 0 | user time 638 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 27722 | nb_rw_cycle_counter 9240 | nb_inter_pic_trame_counter 27721
Cycle 1 time: 644
Cycle 2 time: 242
Cycle 0 time: 17
RW cycle time: 903
Cycle 1 time: 672
Cycle 2 time: 248
Cycle 0 time: 16
RW cycle time: 936
Cycle 1 time: 612
Cycle 2 time: 250
Cycle 0 time: 19
RW cycle time: 881
Cycle 1 time: 789
Cycle 2 time: 245
Cycle 0 time: 17
RW cycle time: 1051
Cycle 1 time: 748
Cycle 2 time: 245
Cycle 0 time: 19
RW cycle time: 1012
Cycle 1 time: 796
Cycle 2 time: 242
Cycle 0 time: 18
RW cycle time: 1056
Cycle 1 time: 725
Cycle 2 time: 239
Cycle 0 time: 18
RW cycle time: 982
Cycle 1 time: 976
Cycle 2 time: 245
Cycle 0 time: 16
RW cycle time: 1237
Cycle 1 time: 687
Cycle 2 time: 244
Cycle 0 time: 19
RW cycle time: 950
Cycle 1 time: 629
Cycle 2 time: 241
Cycle 0 time: 17
RW cycle time: 887
Cycle 1 time: 954
Cycle 2 time: 249
Cycle 0 time: 16
RW cycle time: 1219
Cycle 1 time: 862
Cycle 2 time: 239
Cycle 0 time: 15
RW cycle time: 1116
Cycle 1 time: 713
Cycle 2 time: 230
Cycle 0 time: 15
RW cycle time: 958
Cycle 1 time: 861
Cycle 2 time: 265
Cycle 0 time: 16
RW cycle time: 1142
Cycle 1 time: 810
Cycle 2 time: 243
Cycle 0 time: 17
RW cycle time: 1070
Cycle 1 time: 895
Cycle 2 time: 293
Cycle 0 time: 16
RW cycle time: 1204
Cycle 1 time: 925
Cycle 2 time: 239
Cycle 0 time: 15
RW cycle time: 1179
Cycle 1 time: 1025
Cycle 2 time: 238
Cycle 0 time: 15
RW cycle time: 1278
Cycle 1 time: 1076
Cycle 2 time: 244
Cycle 0 time: 16
RW cycle time: 1336
clock 938822 ms | mcu 0 | user time 741 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 27779 | nb_rw_cycle_counter 9259 | nb_inter_pic_trame_counter 27778
Cycle 1 time: 747
Cycle 2 time: 236
Cycle 0 time: 18
RW cycle time: 1001
Cycle 1 time: 826
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1082
Cycle 1 time: 970
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1226
Cycle 1 time: 862
Cycle 2 time: 252
Cycle 0 time: 15
RW cycle time: 1129
Cycle 1 time: 854
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1110
Cycle 1 time: 924
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 1181
Cycle 1 time: 881
Cycle 2 time: 254
Cycle 0 time: 18
RW cycle time: 1153
Cycle 1 time: 920
Cycle 2 time: 247
Cycle 0 time: 16
RW cycle time: 1183
Cycle 1 time: 983
Cycle 2 time: 238
Cycle 0 time: 16
RW cycle time: 1237
Cycle 1 time: 652
Cycle 2 time: 237
Cycle 0 time: 16
RW cycle time: 905
Cycle 1 time: 794
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1052
Cycle 1 time: 923
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 1179
Cycle 1 time: 967
Cycle 2 time: 243
Cycle 0 time: 19
RW cycle time: 1229
Cycle 1 time: 695
Cycle 2 time: 233
Cycle 0 time: 16
RW cycle time: 944
Cycle 1 time: 839
Cycle 2 time: 242
Cycle 0 time: 17
RW cycle time: 1098
Cycle 1 time: 792
Cycle 2 time: 237
Cycle 0 time: 16
RW cycle time: 1045
Cycle 1 time: 821
Cycle 2 time: 240
Cycle 0 time: 15
RW cycle time: 1076
Cycle 1 time: 881
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1140
clock 940827 ms | mcu 0 | user time 830 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 27833 | nb_rw_cycle_counter 9277 | nb_inter_pic_trame_counter 27832
Cycle 1 time: 836
Cycle 2 time: 239
Cycle 0 time: 16
RW cycle time: 1091
Cycle 1 time: 953
Cycle 2 time: 237
Cycle 0 time: 17
RW cycle time: 1207
Cycle 1 time: 907
Cycle 2 time: 234
Cycle 0 time: 16
RW cycle time: 1157
Cycle 1 time: 798
Cycle 2 time: 238
Cycle 0 time: 16
RW cycle time: 1052
Cycle 1 time: 853
Cycle 2 time: 238
Cycle 0 time: 17
RW cycle time: 1108
Cycle 1 time: 888
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1147
Cycle 1 time: 892
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 1151
Cycle 1 time: 925
Cycle 2 time: 245
Cycle 0 time: 15
RW cycle time: 1185
Cycle 1 time: 749
Cycle 2 time: 249
Cycle 0 time: 16
RW cycle time: 1014
Cycle 1 time: 917
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1175
Cycle 1 time: 858
Cycle 2 time: 234
Cycle 0 time: 16
RW cycle time: 1108
Cycle 1 time: 755
Cycle 2 time: 241
Cycle 0 time: 16
RW cycle time: 1012
Cycle 1 time: 948
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 1206
Cycle 1 time: 928
Cycle 2 time: 248
Cycle 0 time: 19
RW cycle time: 1195
Cycle 1 time: 943
Cycle 2 time: 233
Cycle 0 time: 16
RW cycle time: 1192
Cycle 1 time: 899
Cycle 2 time: 232
Cycle 0 time: 16
RW cycle time: 1147
Cycle 1 time: 997
Cycle 2 time: 239
Cycle 0 time: 17
RW cycle time: 1253
Cycle 1 time: 748
Cycle 2 time: 242
Cycle 0 time: 17
RW cycle time: 1007
clock 942883 ms | mcu 0 | user time 981 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
